Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,60,900"
Bangalore,Rs.13.04 Lakh*
Mumbai,Rs.12.51 Lakh*
Pune,Rs.12.51 Lakh*
Hyderabad,Rs.13.25 Lakh*
Chennai,Rs.13.14 Lakh*
Ahmedabad,Rs.11.87 Lakh*
Lucknow,Rs.12.28 Lakh*
Jaipur,Rs.12.32 Lakh*
Patna,Rs.12.39 Lakh*
Chandigarh,Rs.12.28 Lakh*
