Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,71,904"
Bangalore,Rs.10.39 Lakh*
Mumbai,Rs.9.95 Lakh*
Pune,Rs.9.78 Lakh*
Hyderabad,Rs.10.49 Lakh*
Chennai,Rs.10.30 Lakh*
Ahmedabad,Rs.9.69 Lakh*
Lucknow,Rs.9.86 Lakh*
Jaipur,Rs.10.23 Lakh*
Patna,Rs.10.12 Lakh*
Chandigarh,Rs.9.83 Lakh*
