Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,97,000"
Bangalore,Rs.15.02 Lakh*
Mumbai,Rs.14.15 Lakh*
Pune,Rs.14.09 Lakh*
Hyderabad,Rs.14.69 Lakh*
Chennai,Rs.14.81 Lakh*
Ahmedabad,Rs.13.38 Lakh*
Lucknow,Rs.13.84 Lakh*
Jaipur,Rs.13.96 Lakh*
Patna,Rs.13.96 Lakh*
Chandigarh,Rs.13.84 Lakh*
