Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,09,000"
Bangalore,Rs.21.17 Lakh*
Mumbai,Rs.20.36 Lakh*
Pune,Rs.20.41 Lakh*
Hyderabad,Rs.20.92 Lakh*
Chennai,Rs.21.09 Lakh*
Ahmedabad,Rs.19.04 Lakh*
Lucknow,Rs.19.71 Lakh*
Jaipur,Rs.20.33 Lakh*
Patna,Rs.20.22 Lakh*
Chandigarh,Rs.20.05 Lakh*
