Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,09,000"
Bangalore,Rs.15.02 Lakh*
Mumbai,Rs.14.20 Lakh*
Pune,Rs.14.23 Lakh*
Hyderabad,Rs.14.84 Lakh*
Chennai,Rs.14.96 Lakh*
Ahmedabad,Rs.12.07 Lakh*
Lucknow,Rs.13.98 Lakh*
Jaipur,Rs.14.16 Lakh*
Patna,Rs.14.10 Lakh*
Chandigarh,Rs.13.98 Lakh*
