Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,58,100"
Bangalore,Rs.10.23 Lakh*
Mumbai,Rs.10.04 Lakh*
Pune,Rs.9.97 Lakh*
Hyderabad,Rs.10.31 Lakh*
Chennai,Rs.10.14 Lakh*
Ahmedabad,Rs.9.54 Lakh*
Lucknow,Rs.9.70 Lakh*
Jaipur,Rs.10.07 Lakh*
Patna,Rs.9.96 Lakh*
Chandigarh,Rs.9.87 Lakh*
