Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,39,000"
Bangalore,Rs.17.85 Lakh*
Mumbai,Rs.16.87 Lakh*
Pune,Rs.16.92 Lakh*
Hyderabad,Rs.17.64 Lakh*
Chennai,Rs.17.78 Lakh*
Ahmedabad,Rs.16.05 Lakh*
Lucknow,Rs.16.62 Lakh*
Jaipur,Rs.16.82 Lakh*
Patna,Rs.16.76 Lakh*
Chandigarh,Rs.16.62 Lakh*
