Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,16,900"
Bangalore,Rs.12.50 Lakh*
Mumbai,Rs.11.70 Lakh*
Pune,Rs.11.77 Lakh*
Hyderabad,Rs.12.51 Lakh*
Chennai,Rs.12.60 Lakh*
Ahmedabad,Rs.11.31 Lakh*
Lucknow,Rs.11.78 Lakh*
Jaipur,Rs.11.84 Lakh*
Patna,Rs.11.88 Lakh*
Chandigarh,Rs.11.45 Lakh*
