Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,57,100"
Bangalore,Rs.21.70 Lakh*
Mumbai,Rs.20.83 Lakh*
Pune,Rs.20.88 Lakh*
Hyderabad,Rs.21.70 Lakh*
Chennai,Rs.21.88 Lakh*
Ahmedabad,Rs.20.01 Lakh*
Lucknow,Rs.20.45 Lakh*
Jaipur,Rs.20.77 Lakh*
Patna,Rs.20.98 Lakh*
Chandigarh,Rs.20.81 Lakh*
