Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,70,299"
Bangalore,Rs.9.19 Lakh*
Mumbai,Rs.9.03 Lakh*
Pune,Rs.8.99 Lakh*
Hyderabad,Rs.9.17 Lakh*
Chennai,Rs.9.12 Lakh*
Ahmedabad,Rs.8.67 Lakh*
Lucknow,Rs.8.72 Lakh*
Jaipur,Rs.8.83 Lakh*
Patna,Rs.8.94 Lakh*
Chandigarh,Rs.8.88 Lakh*
