Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,12,900"
Bangalore,Rs.17.51 Lakh*
Mumbai,Rs.16.80 Lakh*
Pune,Rs.16.31 Lakh*
Hyderabad,Rs.17.51 Lakh*
Chennai,Rs.17.65 Lakh*
Ahmedabad,Rs.15.96 Lakh*
Lucknow,Rs.16.50 Lakh*
Jaipur,Rs.16.72 Lakh*
Patna,Rs.16.65 Lakh*
Chandigarh,Rs.16.50 Lakh*
