Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.20,05,000"
Bangalore,Rs.24.72 Lakh*
Mumbai,Rs.23.72 Lakh*
Pune,Rs.23.72 Lakh*
Hyderabad,Rs.24.72 Lakh*
Chennai,Rs.25.13 Lakh*
Ahmedabad,Rs.22.32 Lakh*
Lucknow,Rs.23.10 Lakh*
Jaipur,Rs.23.38 Lakh*
Patna,Rs.23.70 Lakh*
Chandigarh,Rs.21.96 Lakh*
