Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,23,000"
Bangalore,Rs.9.81 Lakh*
Mumbai,Rs.9.24 Lakh*
Pune,Rs.9.24 Lakh*
Hyderabad,Rs.9.81 Lakh*
Chennai,Rs.9.73 Lakh*
Ahmedabad,Rs.9.15 Lakh*
Lucknow,Rs.9.31 Lakh*
Jaipur,Rs.9.51 Lakh*
Patna,Rs.9.56 Lakh*
Chandigarh,Rs.9.17 Lakh*
