Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,51,390"
Bangalore,Rs.11.32 Lakh*
Mumbai,Rs.11.04 Lakh*
Pune,Rs.11.32 Lakh*
Hyderabad,Rs.11.32 Lakh*
Chennai,Rs.11.23 Lakh*
Ahmedabad,Rs.10.56 Lakh*
Lucknow,Rs.10.74 Lakh*
Jaipur,Rs.10.97 Lakh*
Patna,Rs.11.03 Lakh*
Chandigarh,Rs.10.93 Lakh*
