Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,39,200"
Bangalore,Rs.20.27 Lakh*
Mumbai,Rs.19.45 Lakh*
Pune,Rs.19.50 Lakh*
Hyderabad,Rs.20.27 Lakh*
Chennai,Rs.20.43 Lakh*
Ahmedabad,Rs.18.46 Lakh*
Lucknow,Rs.19.10 Lakh*
Jaipur,Rs.19.34 Lakh*
Patna,Rs.19.59 Lakh*
Chandigarh,Rs.19.43 Lakh*
