Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,85,344"
Bangalore,Rs.16.98 Lakh*
Mumbai,Rs.16.22 Lakh*
Pune,Rs.16.17 Lakh*
Hyderabad,Rs.17.07 Lakh*
Chennai,Rs.16.92 Lakh*
Ahmedabad,Rs.15.34 Lakh*
Lucknow,Rs.16 Lakh*
Jaipur,Rs.16.20 Lakh*
Patna,Rs.16.14 Lakh*
Chandigarh,Rs.15.52 Lakh*
