Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,37,000"
Bangalore,Rs.21.26 Lakh*
Mumbai,Rs.20.74 Lakh*
Pune,Rs.20.74 Lakh*
Hyderabad,Rs.21.26 Lakh*
Chennai,Rs.21.44 Lakh*
Ahmedabad,Rs.19.35 Lakh*
Lucknow,Rs.20.03 Lakh*
Jaipur,Rs.20.66 Lakh*
Patna,Rs.20.55 Lakh*
Chandigarh,Rs.19.32 Lakh*
