Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,27,042"
Bangalore,Rs.22.36 Lakh*
Mumbai,Rs.21.55 Lakh*
Pune,Rs.18.81 Lakh*
Hyderabad,Rs.22.66 Lakh*
Chennai,Rs.22.54 Lakh*
Ahmedabad,Rs.20.35 Lakh*
Lucknow,Rs.21.06 Lakh*
Jaipur,Rs.21.56 Lakh*
Patna,Rs.21.61 Lakh*
Chandigarh,Rs.20.30 Lakh*
