Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,92,944"
Bangalore,Rs.19.51 Lakh*
Mumbai,Rs.18.63 Lakh*
Pune,Rs.18.57 Lakh*
Hyderabad,Rs.19.62 Lakh*
Chennai,Rs.19.42 Lakh*
Ahmedabad,Rs.17.59 Lakh*
Lucknow,Rs.18.38 Lakh*
Jaipur,Rs.18.60 Lakh*
Patna,Rs.18.86 Lakh*
Chandigarh,Rs.17.81 Lakh*
