Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,46,026"
Bangalore,Rs.10.08 Lakh*
Mumbai,Rs.9.66 Lakh*
Pune,Rs.9.49 Lakh*
Hyderabad,Rs.10.18 Lakh*
Chennai,Rs.10 Lakh*
Ahmedabad,Rs.9.41 Lakh*
Lucknow,Rs.9.57 Lakh*
Jaipur,Rs.9.93 Lakh*
Patna,Rs.9.82 Lakh*
Chandigarh,Rs.9.74 Lakh*
