Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,78,500"
Bangalore,Rs.19.33 Lakh*
Mumbai,Rs.18.55 Lakh*
Pune,Rs.18.55 Lakh*
Hyderabad,Rs.19.33 Lakh*
Chennai,Rs.19.49 Lakh*
Ahmedabad,Rs.17.60 Lakh*
Lucknow,Rs.18.21 Lakh*
Jaipur,Rs.18.44 Lakh*
Patna,Rs.18.69 Lakh*
Chandigarh,Rs.17.50 Lakh*
