Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,86,500"
Bangalore,Rs.24.30 Lakh*
Mumbai,Rs.23.70 Lakh*
Pune,Rs.23.70 Lakh*
Hyderabad,Rs.24.30 Lakh*
Chennai,Rs.24.50 Lakh*
Ahmedabad,Rs.22.11 Lakh*
Lucknow,Rs.22.89 Lakh*
Jaipur,Rs.23.61 Lakh*
Patna,Rs.23.48 Lakh*
Chandigarh,Rs.21.74 Lakh*
