Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,50,300"
Bangalore,Rs.22.64 Lakh*
Mumbai,Rs.21.61 Lakh*
Pune,Rs.21.59 Lakh*
Hyderabad,Rs.22.77 Lakh*
Chennai,Rs.22.62 Lakh*
Ahmedabad,Rs.20.39 Lakh*
Lucknow,Rs.21.33 Lakh*
Jaipur,Rs.21.58 Lakh*
Patna,Rs.21.88 Lakh*
Chandigarh,Rs.20.66 Lakh*
