Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,25,900"
Bangalore,Rs.9.85 Lakh*
Mumbai,Rs.9.61 Lakh*
Pune,Rs.9.55 Lakh*
Hyderabad,Rs.9.77 Lakh*
Chennai,Rs.9.76 Lakh*
Ahmedabad,Rs.9.13 Lakh*
Lucknow,Rs.9.34 Lakh*
Jaipur,Rs.9.56 Lakh*
Patna,Rs.9.59 Lakh*
Chandigarh,Rs.9.25 Lakh*
