Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,76,000"
Bangalore,Rs.21.93 Lakh*
Mumbai,Rs.21.05 Lakh*
Pune,Rs.21.05 Lakh*
Hyderabad,Rs.21.93 Lakh*
Chennai,Rs.22.11 Lakh*
Ahmedabad,Rs.19.98 Lakh*
Lucknow,Rs.20.67 Lakh*
Jaipur,Rs.20.93 Lakh*
Patna,Rs.21.20 Lakh*
Chandigarh,Rs.21.03 Lakh*
