Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,29,000"
Bangalore,Rs.21.17 Lakh*
Mumbai,Rs.20.30 Lakh*
Pune,Rs.20.30 Lakh*
Hyderabad,Rs.21.17 Lakh*
Chennai,Rs.21.34 Lakh*
Ahmedabad,Rs.19.26 Lakh*
Lucknow,Rs.19.94 Lakh*
Jaipur,Rs.20.18 Lakh*
Patna,Rs.20.46 Lakh*
Chandigarh,Rs.19.25 Lakh*
