Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,08,190"
Bangalore,Rs.16.42 Lakh*
Mumbai,Rs.14.87 Lakh*
Pune,Rs.15.22 Lakh*
Hyderabad,Rs.16.17 Lakh*
Chennai,Rs.16.18 Lakh*
Ahmedabad,Rs.14.61 Lakh*
Lucknow,Rs.15.12 Lakh*
Jaipur,Rs.15.16 Lakh*
Patna,Rs.15.25 Lakh*
Chandigarh,Rs.15.12 Lakh*
