Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,01,300"
Bangalore,Rs.15.96 Lakh*
Mumbai,Rs.15.28 Lakh*
Pune,Rs.15.19 Lakh*
Hyderabad,Rs.15.96 Lakh*
Chennai,Rs.16.09 Lakh*
Ahmedabad,Rs.14.44 Lakh*
Lucknow,Rs.15.04 Lakh*
Jaipur,Rs.15.09 Lakh*
Patna,Rs.15.17 Lakh*
Chandigarh,Rs.14.59 Lakh*
