Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,31,000"
Bangalore,Rs.21.19 Lakh*
Mumbai,Rs.20.67 Lakh*
Pune,Rs.20.67 Lakh*
Hyderabad,Rs.21.19 Lakh*
Chennai,Rs.21.36 Lakh*
Ahmedabad,Rs.19.29 Lakh*
Lucknow,Rs.19.96 Lakh*
Jaipur,Rs.20.59 Lakh*
Patna,Rs.20.48 Lakh*
Chandigarh,Rs.19.12 Lakh*
