Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,79,100"
Bangalore,Rs.15.69 Lakh*
Mumbai,Rs.15.31 Lakh*
Pune,Rs.15.31 Lakh*
Hyderabad,Rs.15.69 Lakh*
Chennai,Rs.15.82 Lakh*
Ahmedabad,Rs.14.28 Lakh*
Lucknow,Rs.14.78 Lakh*
Jaipur,Rs.15.26 Lakh*
Patna,Rs.14.91 Lakh*
Chandigarh,Rs.14.78 Lakh*
