Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,37,500"
Bangalore,Rs.21.27 Lakh*
Mumbai,Rs.20.40 Lakh*
Pune,Rs.20.40 Lakh*
Hyderabad,Rs.21.27 Lakh*
Chennai,Rs.21.44 Lakh*
Ahmedabad,Rs.19.36 Lakh*
Lucknow,Rs.20.04 Lakh*
Jaipur,Rs.20.28 Lakh*
Patna,Rs.20.56 Lakh*
Chandigarh,Rs.19.20 Lakh*
