Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,99,900"
Bangalore,Rs.10.72 Lakh*
Mumbai,Rs.10.45 Lakh*
Pune,Rs.10.45 Lakh*
Hyderabad,Rs.10.72 Lakh*
Chennai,Rs.10.63 Lakh*
Ahmedabad,Rs.10 Lakh*
Lucknow,Rs.10.17 Lakh*
Jaipur,Rs.10.38 Lakh*
Patna,Rs.10.44 Lakh*
Chandigarh,Rs.10.35 Lakh*
