Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,90,500"
Bangalore,Rs.24.35 Lakh*
Mumbai,Rs.23.35 Lakh*
Pune,Rs.23.35 Lakh*
Hyderabad,Rs.24.35 Lakh*
Chennai,Rs.24.55 Lakh*
Ahmedabad,Rs.22.16 Lakh*
Lucknow,Rs.22.93 Lakh*
Jaipur,Rs.23.21 Lakh*
Patna,Rs.23.53 Lakh*
Chandigarh,Rs.21.80 Lakh*
