Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,19,000"
Bangalore,Rs.17.60 Lakh*
Mumbai,Rs.16.64 Lakh*
Pune,Rs.16.68 Lakh*
Hyderabad,Rs.17.39 Lakh*
Chennai,Rs.17.54 Lakh*
Ahmedabad,Rs.14.05 Lakh*
Lucknow,Rs.16.39 Lakh*
Jaipur,Rs.16.59 Lakh*
Patna,Rs.16.53 Lakh*
Chandigarh,Rs.16.39 Lakh*
