Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,52,290"
Bangalore,Rs.16.58 Lakh*
Mumbai,Rs.16.18 Lakh*
Pune,Rs.16.18 Lakh*
Hyderabad,Rs.16.58 Lakh*
Chennai,Rs.16.72 Lakh*
Ahmedabad,Rs.15.09 Lakh*
Lucknow,Rs.15.62 Lakh*
Jaipur,Rs.16.12 Lakh*
Patna,Rs.15.76 Lakh*
Chandigarh,Rs.15.62 Lakh*
