Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,10,125"
Bangalore,Rs.10.77 Lakh*
Mumbai,Rs.10.57 Lakh*
Pune,Rs.10.53 Lakh*
Hyderabad,Rs.10.74 Lakh*
Chennai,Rs.10.68 Lakh*
Ahmedabad,Rs.10.15 Lakh*
Lucknow,Rs.10.22 Lakh*
Jaipur,Rs.10.34 Lakh*
Patna,Rs.10.55 Lakh*
Chandigarh,Rs.10.40 Lakh*
