Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,16,690"
Bangalore,Rs.15.29 Lakh*
Mumbai,Rs.13.84 Lakh*
Pune,Rs.14.18 Lakh*
Hyderabad,Rs.15.05 Lakh*
Chennai,Rs.15.05 Lakh*
Ahmedabad,Rs.13.59 Lakh*
Lucknow,Rs.14.07 Lakh*
Jaipur,Rs.14.11 Lakh*
Patna,Rs.14.19 Lakh*
Chandigarh,Rs.14.07 Lakh*
