Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,89,000"
Bangalore,Rs.20.92 Lakh*
Mumbai,Rs.19.78 Lakh*
Pune,Rs.19.83 Lakh*
Hyderabad,Rs.20.68 Lakh*
Chennai,Rs.20.85 Lakh*
Ahmedabad,Rs.18.54 Lakh*
Lucknow,Rs.19.48 Lakh*
Jaipur,Rs.19.72 Lakh*
Patna,Rs.19.99 Lakh*
Chandigarh,Rs.19.82 Lakh*
