Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,52,300"
Bangalore,Rs.14.15 Lakh*
Mumbai,Rs.13.53 Lakh*
Pune,Rs.13.47 Lakh*
Hyderabad,Rs.14.17 Lakh*
Chennai,Rs.14.15 Lakh*
Ahmedabad,Rs.12.80 Lakh*
Lucknow,Rs.13.33 Lakh*
Jaipur,Rs.13.50 Lakh*
Patna,Rs.13.45 Lakh*
Chandigarh,Rs.12.94 Lakh*
