Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,34,190"
Bangalore,Rs.15.48 Lakh*
Mumbai,Rs.14.77 Lakh*
Pune,Rs.14.99 Lakh*
Hyderabad,Rs.15.25 Lakh*
Chennai,Rs.15.27 Lakh*
Ahmedabad,Rs.13.79 Lakh*
Lucknow,Rs.14.27 Lakh*
Jaipur,Rs.14.73 Lakh*
Patna,Rs.14.39 Lakh*
Chandigarh,Rs.14.27 Lakh*
