Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,97,000"
Bangalore,Rs.19.84 Lakh*
Mumbai,Rs.19.16 Lakh*
Pune,Rs.19.16 Lakh*
Hyderabad,Rs.19.56 Lakh*
Chennai,Rs.19.72 Lakh*
Ahmedabad,Rs.17.80 Lakh*
Lucknow,Rs.18.43 Lakh*
Jaipur,Rs.18.65 Lakh*
Patna,Rs.18.90 Lakh*
Chandigarh,Rs.18.74 Lakh*
