Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,97,100"
Bangalore,Rs.15.91 Lakh*
Mumbai,Rs.15.21 Lakh*
Pune,Rs.15.13 Lakh*
Hyderabad,Rs.15.95 Lakh*
Chennai,Rs.16.04 Lakh*
Ahmedabad,Rs.14.35 Lakh*
Lucknow,Rs.14.99 Lakh*
Jaipur,Rs.15.18 Lakh*
Patna,Rs.15.12 Lakh*
Chandigarh,Rs.14.54 Lakh*
