Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,83,900"
Bangalore,Rs.14.46 Lakh*
Mumbai,Rs.13.89 Lakh*
Pune,Rs.13.82 Lakh*
Hyderabad,Rs.14.56 Lakh*
Chennai,Rs.14.53 Lakh*
Ahmedabad,Rs.13.27 Lakh*
Lucknow,Rs.13.62 Lakh*
Jaipur,Rs.13.66 Lakh*
Patna,Rs.13.74 Lakh*
Chandigarh,Rs.13.46 Lakh*
