Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.20,05,500"
Bangalore,Rs.24.73 Lakh*
Mumbai,Rs.24.13 Lakh*
Pune,Rs.24.13 Lakh*
Hyderabad,Rs.24.73 Lakh*
Chennai,Rs.25.13 Lakh*
Ahmedabad,Rs.22.32 Lakh*
Lucknow,Rs.23.11 Lakh*
Jaipur,Rs.23.83 Lakh*
Patna,Rs.23.71 Lakh*
Chandigarh,Rs.22.26 Lakh*
