Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,67,534"
Bangalore,Rs.9.16 Lakh*
Mumbai,Rs.9 Lakh*
Pune,Rs.8.93 Lakh*
Hyderabad,Rs.9.24 Lakh*
Chennai,Rs.9.08 Lakh*
Ahmedabad,Rs.8.55 Lakh*
Lucknow,Rs.8.69 Lakh*
Jaipur,Rs.9.03 Lakh*
Patna,Rs.8.84 Lakh*
Chandigarh,Rs.8.67 Lakh*
