Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,34,390"
Bangalore,Rs.14.24 Lakh*
Mumbai,Rs.13.36 Lakh*
Pune,Rs.13.57 Lakh*
Hyderabad,Rs.14.03 Lakh*
Chennai,Rs.14.04 Lakh*
Ahmedabad,Rs.12.68 Lakh*
Lucknow,Rs.13.13 Lakh*
Jaipur,Rs.13.16 Lakh*
Patna,Rs.13.24 Lakh*
Chandigarh,Rs.13.13 Lakh*
