Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,20,344"
Bangalore,Rs.18.63 Lakh*
Mumbai,Rs.17.79 Lakh*
Pune,Rs.17.73 Lakh*
Hyderabad,Rs.18.73 Lakh*
Chennai,Rs.18.55 Lakh*
Ahmedabad,Rs.16.78 Lakh*
Lucknow,Rs.17.55 Lakh*
Jaipur,Rs.17.76 Lakh*
Patna,Rs.18 Lakh*
Chandigarh,Rs.17.01 Lakh*
