Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,70,089"
Bangalore,Rs.13.08 Lakh*
Mumbai,Rs.12.57 Lakh*
Pune,Rs.12.50 Lakh*
Hyderabad,Rs.13.16 Lakh*
Chennai,Rs.12.62 Lakh*
Ahmedabad,Rs.12 Lakh*
Lucknow,Rs.12.32 Lakh*
Jaipur,Rs.12.36 Lakh*
Patna,Rs.12.43 Lakh*
Chandigarh,Rs.12.18 Lakh*
