Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,43,344"
Bangalore,Rs.17.69 Lakh*
Mumbai,Rs.16.89 Lakh*
Pune,Rs.16.84 Lakh*
Hyderabad,Rs.17.79 Lakh*
Chennai,Rs.17.62 Lakh*
Ahmedabad,Rs.15.98 Lakh*
Lucknow,Rs.16.66 Lakh*
Jaipur,Rs.16.87 Lakh*
Patna,Rs.16.81 Lakh*
Chandigarh,Rs.16.16 Lakh*
