Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.17,27,944"
Bangalore,Rs.21.15 Lakh*
Mumbai,Rs.20.19 Lakh*
Pune,Rs.20.13 Lakh*
Hyderabad,Rs.21.28 Lakh*
Chennai,Rs.21.05 Lakh*
Ahmedabad,Rs.19.07 Lakh*
Lucknow,Rs.19.93 Lakh*
Jaipur,Rs.20.17 Lakh*
Patna,Rs.20.44 Lakh*
Chandigarh,Rs.19.31 Lakh*
