Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,60,000"
Bangalore,Rs.17.89 Lakh*
Mumbai,Rs.16.64 Lakh*
Pune,Rs.16.60 Lakh*
Hyderabad,Rs.17.97 Lakh*
Chennai,Rs.17.81 Lakh*
Ahmedabad,Rs.16.16 Lakh*
Lucknow,Rs.16.86 Lakh*
Jaipur,Rs.17.06 Lakh*
Patna,Rs.17 Lakh*
Chandigarh,Rs.16.34 Lakh*
