Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,99,990"
Bangalore,Rs.9.54 Lakh*
Mumbai,Rs.9.30 Lakh*
Pune,Rs.9.30 Lakh*
Hyderabad,Rs.9.55 Lakh*
Chennai,Rs.9.46 Lakh*
Ahmedabad,Rs.8.90 Lakh*
Lucknow,Rs.9.05 Lakh*
Jaipur,Rs.9.25 Lakh*
Patna,Rs.9.21 Lakh*
Chandigarh,Rs.9.21 Lakh*
