Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,17,090"
Bangalore,Rs.14.03 Lakh*
Mumbai,Rs.13.39 Lakh*
Pune,Rs.13.59 Lakh*
Hyderabad,Rs.13.82 Lakh*
Chennai,Rs.13.83 Lakh*
Ahmedabad,Rs.12.49 Lakh*
Lucknow,Rs.12.93 Lakh*
Jaipur,Rs.13.34 Lakh*
Patna,Rs.13.04 Lakh*
Chandigarh,Rs.12.93 Lakh*
