Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,17,990"
Bangalore,Rs.12.80 Lakh*
Mumbai,Rs.12.21 Lakh*
Pune,Rs.12.41 Lakh*
Hyderabad,Rs.12.61 Lakh*
Chennai,Rs.12.62 Lakh*
Ahmedabad,Rs.11.39 Lakh*
Lucknow,Rs.11.79 Lakh*
Jaipur,Rs.12.17 Lakh*
Patna,Rs.11.89 Lakh*
Chandigarh,Rs.11.79 Lakh*
