Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,43,190"
Bangalore,Rs.15.59 Lakh*
Mumbai,Rs.14.88 Lakh*
Pune,Rs.15.10 Lakh*
Hyderabad,Rs.15.36 Lakh*
Chennai,Rs.15.38 Lakh*
Ahmedabad,Rs.13.89 Lakh*
Lucknow,Rs.14.37 Lakh*
Jaipur,Rs.14.83 Lakh*
Patna,Rs.14.50 Lakh*
Chandigarh,Rs.14.37 Lakh*
