Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,35,500"
Bangalore,Rs.8.78 Lakh*
Mumbai,Rs.8.56 Lakh*
Pune,Rs.8.56 Lakh*
Hyderabad,Rs.8.78 Lakh*
Chennai,Rs.8.71 Lakh*
Ahmedabad,Rs.8.19 Lakh*
Lucknow,Rs.8.33 Lakh*
Jaipur,Rs.8.52 Lakh*
Patna,Rs.8.48 Lakh*
Chandigarh,Rs.8.24 Lakh*
