Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.6,86,947"
Bangalore,Rs.8.21 Lakh*
Mumbai,Rs.7.88 Lakh*
Pune,Rs.7.73 Lakh*
Hyderabad,Rs.8.30 Lakh*
Chennai,Rs.8.14 Lakh*
Ahmedabad,Rs.7.66 Lakh*
Lucknow,Rs.7.79 Lakh*
Jaipur,Rs.8.11 Lakh*
Patna,Rs.7.93 Lakh*
Chandigarh,Rs.7.83 Lakh*
