Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,25,800"
Bangalore,Rs.14.97 Lakh*
Mumbai,Rs.14.36 Lakh*
Pune,Rs.14.36 Lakh*
Hyderabad,Rs.14.97 Lakh*
Chennai,Rs.15.10 Lakh*
Ahmedabad,Rs.13.62 Lakh*
Lucknow,Rs.14.10 Lakh*
Jaipur,Rs.14.14 Lakh*
Patna,Rs.14.23 Lakh*
Chandigarh,Rs.14.10 Lakh*
