Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,92,000"
Bangalore,Rs.19.78 Lakh*
Mumbai,Rs.18.70 Lakh*
Pune,Rs.18.70 Lakh*
Hyderabad,Rs.20.21 Lakh*
Chennai,Rs.19.66 Lakh*
Ahmedabad,Rs.17.75 Lakh*
Lucknow,Rs.18.37 Lakh*
Jaipur,Rs.18.69 Lakh*
Patna,Rs.18.85 Lakh*
Chandigarh,Rs.18.69 Lakh*
