Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.5,99,990"
Bangalore,Rs.7.19 Lakh*
Mumbai,Rs.7.01 Lakh*
Pune,Rs.7.01 Lakh*
Hyderabad,Rs.7.19 Lakh*
Chennai,Rs.7.13 Lakh*
Ahmedabad,Rs.6.71 Lakh*
Lucknow,Rs.6.82 Lakh*
Jaipur,Rs.6.97 Lakh*
Patna,Rs.6.94 Lakh*
Chandigarh,Rs.6.80 Lakh*
