Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,78,900"
Bangalore,Rs.9.29 Lakh*
Mumbai,Rs.8.81 Lakh*
Pune,Rs.8.80 Lakh*
Hyderabad,Rs.9.26 Lakh*
Chennai,Rs.9.21 Lakh*
Ahmedabad,Rs.8.75 Lakh*
Lucknow,Rs.8.82 Lakh*
Jaipur,Rs.9.01 Lakh*
Patna,Rs.8.97 Lakh*
Chandigarh,Rs.8.85 Lakh*
