Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,78,344"
Bangalore,Rs.19.33 Lakh*
Mumbai,Rs.18.46 Lakh*
Pune,Rs.18.40 Lakh*
Hyderabad,Rs.19.45 Lakh*
Chennai,Rs.19.25 Lakh*
Ahmedabad,Rs.17.43 Lakh*
Lucknow,Rs.18.21 Lakh*
Jaipur,Rs.18.43 Lakh*
Patna,Rs.18.69 Lakh*
Chandigarh,Rs.17.65 Lakh*
