Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,09,000"
Bangalore,Rs.18.49 Lakh*
Mumbai,Rs.17.73 Lakh*
Pune,Rs.17.73 Lakh*
Hyderabad,Rs.18.49 Lakh*
Chennai,Rs.18.64 Lakh*
Ahmedabad,Rs.16.83 Lakh*
Lucknow,Rs.17.42 Lakh*
Jaipur,Rs.17.63 Lakh*
Patna,Rs.17.87 Lakh*
Chandigarh,Rs.16.73 Lakh*
