Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,63,300"
Bangalore,Rs.20.37 Lakh*
Mumbai,Rs.19.44 Lakh*
Pune,Rs.19.42 Lakh*
Hyderabad,Rs.20.46 Lakh*
Chennai,Rs.20.35 Lakh*
Ahmedabad,Rs.18.36 Lakh*
Lucknow,Rs.19.19 Lakh*
Jaipur,Rs.19.42 Lakh*
Patna,Rs.19.68 Lakh*
Chandigarh,Rs.18.59 Lakh*
